ObjectID,Title,ConstituentID,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,URL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
96733,Untitled,"[30072, 28726, 30071]",2002,Ink on paper,"11 x 8 1/2"" (27.9 x 21.6 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2454.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/96733,,,,27.9401,,,21.59,,
97199,Untitled,[25967],2003,Cut-and-pasted painted paper,"16 x 13"" (40.6 x 33 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2908.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/97199,,,,40.64008128,,,33.02006604,,
97591,Untitled,[5933],2000,Synthetic polymer paint on paper,"15 1/4 x 13"" (38.7 x 33 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3280.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/97591,,,,38.7,,,33,,
97900,Untitled,"[28867, 28868]",2004,Ink on synthetic polymer sheet with synthetic polymer paint and felt-tip pen on paper,"13 7/8 x 11"" (35.2 x 27.9 cm)
",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1827.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/97900,,,,35.2426,,,27.9401,,
104996,Untitled,[5983],2002,"Etching with aquatint, spitbite, sugarlift, drypoint, and fabric collé","Each: 16 x 16"" (40.6 x 40.6 cm)",Maud and Jeffrey Welles Fund and John B. Turner Fund,302.2006.11,Print,Drawings & Prints,2006-03-08,N,,,,,40.6401,,,40.6401,,
107221,Untitled,[7166],,,,"Mies van der Rohe Archive, gift of the architect",MR1.499,Mies van der Rohe Archive,Architecture & Design,,N,,,,,,,,,,
110118,Untitled,[32908],1985,Ink on paper,"24 x 18 1/2"" (61 x 47 cm)",Gift of Estrellita Brodsky,560.2007,Drawing,Drawings & Prints,2007-10-09,Y,http://www.moma.org/collection/works/110118,,,,60.9601,,,46.9901,,
127271,Untitled,"[37288, 3429]",1851,Salted paper print,"15 5/16 × 11 13/16"" (38.9 × 30 cm)",Suzanne Winsberg Collection. Gift of Suzanne Winsberg,536.2009,Photograph,Photography,2009-05-11,Y,http://www.moma.org/collection/works/127271,,,,38.9,,,30,,
141039,Untitled,[8595],1924,Gelatin silver print,"4 3/16 × 2 1/2"" (10.6 × 6.3 cm)",Gift of Peter J. Cohen,676.201,Photograph,Photography,2010-10-07,Y,http://www.moma.org/collection/works/141039,,,,10.6,,,6.3,,
141075,Untitled,[8595],1950,Gelatin silver print,"4 15/16 × 3 3/4"" (12.6 × 9.5 cm)",Gift of Peter J. Cohen,623.201,Photograph,Photography,2010-10-07,Y,http://www.moma.org/collection/works/141075,,,,12.6,,,9.5,,
141268,Untitled,[8595],1930,Gelatin silver print,"3 7/8 × 4 7/8"" (9.9 × 12.4 cm)",Gift of Peter J. Cohen,862.201,Photograph,Photography,2010-10-07,Y,http://www.moma.org/collection/works/141268,,,,9.9,,,12.4,,
141969,Untitled,[38678],2008,,"13 x 8 7/16 x 3 15/16"" (33 x 21.4 x 10 cm)",Latin American and Caribbean Fund,33.2011.63,Installation,Drawings & Prints,2010-10-13,N,,,10.00127,,33.02006604,,,21.43129286,,
142004,Untitled,[38678],2008,,"Each: 16 9/16 x 16 9/16 x 15 3/4"" (42 x 42 x 40 cm)",Latin American and Caribbean Fund,33.2011.98.a-f,Installation,Drawings & Prints,2010-10-13,N,,,40,,42,,,42,,
174381,Untitled,[8595],1923,Album of 74 gelatin silver prints,"8 3/4 × 7 1/2"" (22.2 × 19.1 cm)",Gift of Peter J. Cohen,887.2010.8,Photograph,Photography,2010-10-07,N,,,,,22.22504445,,,19.0500381,,
176284,Untitled,"[38024, 44921, 8247]",1971,Gelatin silver print,"6 3/4 × 9 11/16"" (17.1 × 24.6 cm)",Gift of the Roy Lichtenstein Foundation in honor of Jennifer Winkworth and Kynaston McShine and in memory of Harry Shunk and János Kender,1018.2013.450,Photograph,Photography,2013-10-24,Y,http://www.moma.org/collection/works/176284,,,,17.1,,,24.6,,
199421,Untitled,[49133],1973,Gelatin silver prints,"7 15/16 × 12 1/2"" (20.2 × 31.8 cm)",Carl Jacobs Fund,45.2016,Photograph,Photography,2016-01-28,Y,http://www.moma.org/collection/works/199421,,,,20.2,,,31.8,,
199663,Untitled,[48660],2014,One from a portfolio of five aquatints,"plate: 6 7/8 × 4 15/16"" (17.5 × 12.5 cm); sheet: 14 × 11"" (35.5 × 28 cm)",Gift of Jacob and Yael Samuel,1678.2015.3,Print,Drawings & Prints,2015-10-27,Y,http://www.moma.org/collection/works/199663,,,,17.5,,,12.5,,
222020,Untitled,[68270],1971,Acrylic on canvas with sand,"47 1/4 x 47 1/4"" (120 x 120 cm)",Gift of Patricia Phelps de Cisneros through the Latin American and Caribbean Fund in honor of Luis Enrique Pérez-Oramas,558.2017,Painting,Painting & Sculpture,2017-09-25,Y,http://www.moma.org/collection/works/222020,,,,,,,,,
277121,Untitled,[8595],1938,Gelatin silver print,"Approx. 2 × 2"" (5.1 × 5.1 cm)",Gift of Peter J. Cohen,767.2017.122,Photograph,Photography,2017-10-26,Y,http://www.moma.org/collection/works/277121,,,,5.08001016,,,5.08001016,,
277293,Untitled,[8595],1938,Gelatin silver print,"Approx. 2 × 2"" (5.1 × 5.1 cm)",Gift of Peter J. Cohen,767.2017.294,Photograph,Photography,2017-10-26,Y,http://www.moma.org/collection/works/277293,,,,5.08001016,,,5.08001016,,
277337,Untitled,[8595],1938,Gelatin silver print,"Approx. 2 × 2"" (5.1 × 5.1 cm)",Gift of Peter J. Cohen,767.2017.338,Photograph,Photography,2017-10-26,Y,http://www.moma.org/collection/works/277337,,,,5.08001016,,,5.08001016,,
400032,Untitled,[8595],1940,Gelatin silver print,"2 5/8 × 2 1/8"" (6.6 × 5.4 cm)",Gift of Peter J. Cohen,535.2019,Photograph,Photography,2019-11-12,N,,,,,6.6,,,5.4,,
82281,Untitled (8),[8132],2000,Colored ink on vellum,"42 x 17"" (106.7 x 43.2 cm)",Purchased with funds provided by the Friends of Contemporary Drawing,2435.2001,Drawing,Drawings & Prints,2001-10-11,Y,http://www.moma.org/collection/works/82281,,,,106.6802,,,43.1801,,
172916,Untitled (Computer Generated Series),[710],2000,"Digital print, with hand additions","composition: 5 1/16 x 4 5/8"" (12.8 x 11.7 cm); sheet: 5 1/16 x 8 1/16"" (12.8 x 20.5 cm)",Gift of the artist,1762.2008.8,Print,Drawings & Prints,2008-10-08,N,,,,,12.8,,,11.7,,
97676,Untitled (Genève),"[28874, 34027, 28847]",2004,Printed paper,"11 1/2 x 8"" (29.2 x 20.3 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3354.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/97676,,,,29.2101,,,20.32,,
204195,Untitled (gray and white lines),[6168],1973,Synthetic polymer paint on paper,"22 1/2 × 35"" (57.2 × 88.9 cm)",Gift of Peter G. Rowe,676.2016,Architecture,Architecture & Design,2016-06-10,N,,,,,57.1501143,,,88.9001778,,
184705,Untitled (Locus),[34784],1975,Felt-tip pen on notebook paper,"17 x 14 1/8"" (43.2 x 35.9 cm)",Committee on Drawings Funds,19.2011.8,Drawing,Drawings & Prints,2011-02-07,Y,http://www.moma.org/collection/works/184705,,,,43.18008636,,,35.87757176,,
10062,"Untitled (plate, folio 11) from Immer und Immer (Again and Again)",[3276],1937,One from an illustrated book with seven lithographs,"composition (irreg.): 8 5/16 x 6 3/16"" (21.1 x 15.7 cm); page: 11 3/4 x 8 9/16"" (29.8 x 21.7 cm)",Gift of the Author,29.1966.5,Illustrated Book,Drawings & Prints,1966-01-11,Y,http://www.moma.org/collection/works/10062,,,,21.1,,,15.7,,
13252,"Untitled (plate, page 125) from the periodical Münchner Blätter für Dichtung und Graphik, vol. 1, no. 8 (August 1919)",[2372],1919,Lithograph from a periodical with five lithographs,"composition (irreg.): 3 3/4 x 5 1/8"" (9.6 x 13 cm); page: 10 13/16 x 8 9/16"" (27.5 x 21.7 cm)",Gift of Curt Valentin,187.1973.36,Periodical,Drawings & Prints,1973-05-07,Y,http://www.moma.org/collection/works/13252,,,,9.6,,,13,,
34572,Untitled (Study for Mahoning II),[3148],1960,Ink on paper mounted on board,"14 1/2 x 15 3/4"" (36.8 x 40 cm)",Purchased with funds given by Richard E. Salomon and purchase through the Vincent D'Aquila and Harry Soviak Bequest Fund,133.1999,Drawing,Drawings & Prints,1999-05-06,Y,http://www.moma.org/collection/works/34572,,,,36.8,,,40,,
37375,Untitled (Study for Mother and Child),[2386],1942,Ink on paper,"7 5/8 × 8 3/8"" (19.4 × 21.3 cm)",Gift of Lincoln Kirstein,576.1943,Drawing,Drawings & Prints,1943-07-06,Y,http://www.moma.org/collection/works/37375,,,,19.36753874,,,21.27254255,,
88436,Untitled (Yellow haired girl with sideways mouth) from the series Time of My Life,[25523],1992,Crayon and pencil on graph paper,"7 x 2 3/4"" (17.8 x 7 cm)",Gift of David Teiger in honor of Agnes Gund,410.2002.23,Drawing,Drawings & Prints,2002-12-10,N,,,,,17.78,,,6.985,,
56545,Untitled Film Still #8,[5392],1978,Gelatin silver print,"7 9/16 × 9 1/2"" (19.2 × 24.1 cm)",Grace M. Mayer Fund,817.1995,Photograph,Photography,1995-12-14,Y,http://www.moma.org/collection/works/56545,,,,19.2,,,24.1,,
103763,"Untitled for the Museum in Progress project Symposia: Art, Society and Media","[19962, 31051]",1995,"Lithograph, offset printed","sheet: 18 1/2 x 12 3/8"" (47 x 31.5 cm)",Linda Barth Goldstein Fund,514.2006.61,Print,Drawings & Prints,2006-06-01,N,,,,,47,,,31.5,,
82144,Untitled from 12 Views for Caroline Tatyana,[3758],1977,One from a portfolio of twelve etching and aquatints,"plate: 9 7/8 x 6 3/4"" (25.1 x 17.2 cm); sheet: 26 3/8 x 20 9/16"" (67 x 52.3 cm)",John B. Turner Fund,1486.2001.1,Print,Drawings & Prints,2001-05-24,Y,http://www.moma.org/collection/works/82144,,,,67,,,,,
101848,Untitled from 128 Details from a Picture (Halifax 1978) II (128 Fotos Von Einem Bild [Halifax 1978] II),[4907],1998,One from a portfolio of eight offset lithographs,"composition: 24 9/16 × 38 7/8"" (62.4 × 98.7 cm); sheet: 25 3/16 × 39 1/2"" (64 × 100.4 cm)","Lee and Ann Fensterstock Fund, the Contemporary Arts Council, the Junior Associates, and the Howard B. Johnson Fund",64.1999.8,Print,Drawings & Prints,1999-03-04,Y,http://www.moma.org/collection/works/101848,,,,62.4,,,98.7,,
119829,Untitled from 1918,"[6106, 11875, 3263]",1917,"Lithograph and lithographed manuscript text from a book with eight collages (including cover, one with letterpress), four lithographs (three with collage additions), and lithographed manuscript text","page (irreg.): 9 1/16 x 13 1/2"" (23 x 34.3 cm)",Gift of The Judith Rothschild Foundation,200.2001.7,Illustrated Book,Drawings & Prints,2001-01-24,Y,http://www.moma.org/collection/works/119829,,,,23,,,34.3,,
78100,Untitled from 9,[1965],1967,Lithograph from a portfolio of nine lithographs (one with embossing),"composition and sheet: 17 3/16 x 22 3/16"" (43.7 x 56.4 cm)",John B. Turner Fund,2324.1967.1,Print,Drawings & Prints,1967-10-18,Y,http://www.moma.org/collection/works/78100,,,,43.7,,,56.4,,
144858,Untitled from an untitled portfolio,[6382],1970,One from a portfolio of four screenprints,"composition: 16 1/16 × 11 9/16"" (40.8 × 29.3 cm); sheet: 23 3/8 × 17 1/2"" (59.4 × 44.4 cm)",Gift of Joshua Mack in memory of Judy Goldberg,282.1997.2,Print,Drawings & Prints,1997-05-28,Y,http://www.moma.org/collection/works/144858,,,,40.8,,,29.3,,
273969,Untitled from Art Against Immigration Ban Letter Portfolio,[7547],2017,One from a portfolio of nine digital prints,"composition (irreg.): 9 5/16 × 6 7/16"" (23.7 × 16.3 cm); sheet: 11 × 8 1/2"" (27.9 × 21.6 cm)","Gift of Art Against Immigration Ban (Chitra Ganesh, Liam Gillick, Joan Jonas, Barbara Kruger, Julie Mehretu, Walid Raad, Rirkrit Tiravanija, Danh Vo, and Anicka Yi)",654.2017.2,Print,Drawings & Prints,2017-10-18,Y,http://www.moma.org/collection/works/273969,,,,23.7,,,16.3,,
125324,Untitled from Blueberry Surprise,[7929],2006,One from a portfolio of 44 offset lithographs,"sheet: 11 x 8 7/16"" (28 x 21.4 cm); composition: 7 3/16 x 4 15/16"" (18.3 x 12.5 cm)",The Monroe Wheeler Fund,1033.2007.7,Print,Drawings & Prints,2007-11-12,N,,,,,28,,,21.4,,
203427,Untitled from Composite Series,[3528],1970,One from a series of five screenprints,"composition: 14 × 14"" (35.6 × 35.6 cm); sheet: 20 × 20"" (50.8 × 50.8 cm)",Alva Gimbel Fund,419.1970.5,Print,Drawings & Prints,1970-10-22,Y,http://www.moma.org/collection/works/203427,,,,35.6,,,35.6,,
34347,Untitled from Cuban Sketch Book,[4514],1914,Conté crayon and watercolor on paper,"6 1/2 x 7 7/8"" (16.6 x 20.3 cm)",Gift of Abby Aldrich Rockefeller,125.1935.37,Drawing,Drawings & Prints,1935-02-27,Y,http://www.moma.org/collection/works/34347,,,,16.5,,,20,,
34395,Untitled from Cuban Sketch Book,[4514],1914,"Conté crayon, pencil, and watercolor on paper","7 7/8 x 6 1/2"" (20.3 x 16.7 cm)",Gift of Abby Aldrich Rockefeller,125.1935.8,Drawing,Drawings & Prints,1935-02-27,Y,http://www.moma.org/collection/works/34395,,,,20,,,16.5,,
150999,Untitled from Dominoes,[5726],1990,One from a portfolio of 28 aquatints,"plate: 11 7/16 x 7 15/16"" (29.1 x 20.2 cm); sheet: 20 7/8 x 14 15/16"" (53 x 37.9 cm)","Gift of Parasol Press, in honor of Vera and Albert List",458.1990.11,Print,Drawings & Prints,1990-10-23,Y,http://www.moma.org/collection/works/150999,,,,29.1,,,20.2,,
199407,Untitled from Eight Etchings,[34250],2014,One from a portfolio of eight etchings with chine collé,"plate: 8 3/4 × 7 13/16"" (22.3 × 19.9 cm); sheet: 15 15/16 × 13 15/16"" (40.5 × 35.4 cm)","Acquired through the generosity of John Baldessari, Catie and Donald Marron, and Mary M. and Sash A. Spencer",1740.2015.6,Print,Drawings & Prints,2015-10-27,Y,http://www.moma.org/collection/works/199407,,,,22.3,,,19.9,,
149733,Untitled from En Bloc,[7808],1969,Stapled and glued wood,"overall: 11 5/16 x 7 x 2 7/16"" (28.8 x 17.8 x 6.2 cm)",Gift of Christopher Gray,167.1985.7,Print,Drawings & Prints,1985-06-04,N,,,6.2,,28.8,,,17.8,,
180740,Untitled from Ephemera,[8478],2009,One from a portfolio of twenty-eight offset lithographs,"sheet (each folded): 15 3/4 x 11 13/16"" (40 x 30 cm); sheet (each unfolded): 15 3/4 x 23 11/16"" (40 x 60.1 cm); slipcase: 16 1/8 x 11 15/16 x 1 1/4"" (41 x 30.3 x 3.2 cm)",The Sue and Edgar Wachenheim III Endowment,57.2014.2,Illustrated Book,Drawings & Prints,2014-02-19,N,,,,,40,,,30,,
116278,Untitled from Eucalyptus (Eukalyptus),[8132],1997,One from a portfolio of nine unique screenprints,"composition (irreg.): 11 1/4 x 7 11/16"" (28.5 x 19.5cm); sheet: 13 3/8 x 8 15/16"" (34 x 22.7cm)
",Gift of Marc A. Schwartz and Sarah C. Epstein Fund,1510.2001.3,Print,Drawings & Prints,2001-05-24,Y,http://www.moma.org/collection/works/116278,,,,34,,,22.7,,
156944,Untitled from Flare,[4344],2009,One from an illustrated book with ten etchings,"page (each): 8 7/16 x 12 13/16"" (21.5 x 32.5 cm); overall (closed): 8 9/16 x 13 1/16 x 7/8"" (21.7 x 33.2 x 2.3 cm)",Gift of Yale University Art Gallery,428.2010.5,Illustrated Book,Drawings & Prints,2010-06-09,N,,,,,21.5,,,32.5,,
64282,Untitled from Flowers,[6246],1970,One from a portfolio of ten screenprints,"composition and sheet: 36 1/8 x 36 1/16"" (91.8 x 91.6cm)
",Gift of David Whitney,199.1970.3,Print,Drawings & Prints,1970-05-12,Y,http://www.moma.org/collection/works/64282,,,,91.8,,,91.6,,
168598,Untitled from Fluxus 1,[20811],1964,Double-sided offset,"book: 7 9/16 x 8 1/4 x 1 3/16"" (19.2 x 21 x 3 cm)",The Gilbert and Lila Silverman Fluxus Collection Gift,2986.2008.8,Illustrated Book,Drawings & Prints,2008-10-08,N,,,3,,19.2,,,21,,
407275,Untitled from L'Osservatore Romano (The Roman Observer),[1859],2000,"One from a series of forty-three photocopies
","page: 16 9/16 × 11 11/16"" (42 × 29.7 cm)",Gift of the artist,305.2007.1,Print,Drawings & Prints,2007-06-04,Y,http://www.moma.org/collection/works/407275,,,,42,,,29.7,,
415958,Untitled from Nunca más (Never Again),[1859],1995,One from a series of forty-six photocopies,"composition and sheet: 16 9/16 × 11 3/4"" (42 × 29.8 cm)",Gift of the artist,304.2007.33,Print,Drawings & Prints,2007-06-04,Y,http://www.moma.org/collection/works/415958,,,,42,,,29.8,,
117994,Untitled from Reconstructions,[33915],2007,Photogravure from a portfolio of sixteen photogravures and two woodcuts,"plate: 30 7/16 x 20 1/16"" (77.3 x 51 cm); sheet: 36 5/8 x 29 7/16"" (93 x 74.8 cm)",Fund for the Twenty-First Century,290.2008.14,Print,Drawings & Prints,2008-03-12,Y,http://www.moma.org/collection/works/117994,,,,77.3,,,51,,
156894,Untitled from Satin Operator,[33913],2007,One from a series of thirteen digital prints,"sheet: 62 1/2 x 44"" (158.8 x 111.8 cm)",The Print Associates Fund and General Print Fund,1004.2011.7,Print,Drawings & Prints,2011-10-06,Y,http://www.moma.org/collection/works/156894,,,,158.7503175,,,111.7602235,,
89483,Untitled from Supernova,[6621],2003,Lithograph from a portfolio of nineteen lithographs and one monotype,"composition: 22 1/16 x 30 3/16"" (56.1 x 76.7 cm); sheet: 22 1/16 x 30 3/16"" (56.1 x 76.7 cm)",General Print Fund,336.2003.15,Print,Drawings & Prints,2003-11-20,N,,,,,56.1,,,76.7,,
174583,"Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])",[1634],1934,Collotype reproduction from a box with ninety-four collotype reproductions (some with lithograph),"sheet: 8 7/8 x 5 11/16"" (22.5 x 14.5 cm)",Purchase,1643.1968.20,Illustrated Book,Drawings & Prints,1968-12-11,Y,http://www.moma.org/collection/works/174583,,,,22.5,,,14.5,,
61375,Untitled from The Geldzahler Portfolio,[1145],1997,"Digital print from a portfolio of three lithographs, two etchings (one with aquatint), two screenprints, one digital print, one offset lithograph, one solar plate intaglio, and one video transfer","composition (irreg.): 9 7/16 x 10 9/16"" (23.9 x 26.8cm); sheet: 12 3/16 x 10 9/16"" (31 x 26.8cm)",Gift of Agnes Gund and Daniel Shapiro,76.1999.2,Print,Drawings & Prints,1999-03-04,Y,http://www.moma.org/collection/works/61375,,,,23.9,,,26.8,,
29880,Untitled from the illustrated book La Maigre,[4609],1951,Drypoint,"plate: 10 1/8 x 15 3/16"" (25.7 x 38.6 cm); page: 16 1/8 x 9 1/16"" (41 x 23 cm)",The Louis E. Stern Collection,1000.1964.9,Illustrated Book,Drawings & Prints,1964-10-06,Y,http://www.moma.org/collection/works/29880,,,,25.7,,,38.6,,
103566,Untitled from the Museum in Progress project Interventions,[2281],1995,"Lithograph, offset printed","sheet: 18 1/2 x 12 3/8"" (47 x 31.5 cm)",Linda Barth Goldstein Fund,514.2006.434,Print,Drawings & Prints,2006-06-01,N,,,,,47,,,31.5,,
104770,Untitled from the Museum in Progress project Interventions,"[30984, 30980, 31311]",1999,"Lithograph, offset printed","sheet: 18 1/2 x 12 3/8"" (47 x 31.5 cm)",Linda Barth Goldstein Fund,514.2006.456,Print,Drawings & Prints,2006-06-01,N,,,,,47,,,31.5,,
75520,Untitled from the portfolio Six Aquatints,[3369],1979,Aquatint and photoetching,"plate: 8 7/8 x 11 3/4"" (22.5 x 29.8 cm); sheet: 30 1/16 x 22 3/8"" (76.3 x 56.8 cm)",John B. Turner Fund,1077.1979.6,Print,Drawings & Prints,1979-12-04,Y,http://www.moma.org/collection/works/75520,,,,22.5,,,29.8,,
49303,Untitled from the series Brooklyn Gang,[1398],1959,Gelatin silver print,"6 3/4 × 10"" (17.1 × 25.4 cm)",Purchase,235.1964,Photograph,Photography,1964-03-10,Y,http://www.moma.org/collection/works/49303,,,,17.1,,,25.4,,
46233,Untitled from the series Real Life Dramas,[1997],1984,Chromogenic color print,"sheet  24 × 20"" (61 × 50.8 cm)",Robert and Joyce Menschel Fund,97.1987.x1-x2,Photograph,Photography,1987-04-16,Y,http://www.moma.org/collection/works/46233,,,,61,,,50.8,,
200060,Untitled from the series Tsumari Story,"[49109, 34221]",2012,Gelatin silver print,"9 1/8 × 11 5/8"" (23.2 × 29.5 cm)",Gift of Susan and Peter MacGill,1808.2015.9,Photograph,Photography,2016-01-28,Y,http://www.moma.org/collection/works/200060,,,,23.2,,,29.5,,
149080,Untitled from the series TV Picture Ice Hockey),[4671],1973,Gelatin silver prints,"Each: 7 1/16 × 9 7/16"" (18 × 23.9 cm)",Acquired through the generosity of Edgar Wachenheim III and Ronald S. Lauder,925.2011.a-b,Photograph,Photography,2011-10-03,Y,http://www.moma.org/collection/works/149080,,,,18,,,23.9,,
111109,Untitled from Women are Beautiful,[6399],1969,Gelatin silver print,"13 1/16 × 8 3/4"" (33.1 × 22.2 cm)",Purchase and gift of Barbara Schwartz in memory of Eugene M. Schwartz,826.2007,Photograph,Photography,2007-10-11,Y,http://www.moma.org/collection/works/111109,,,,33.1,,,22.2,,
66033,"Untitled V, from the series The Universe Mender",[5124],1990,Aquatint and etching,"plate: 13 7/16 x 20"" (34.2 x 50.8 cm); sheet: 21 1/4 x 26 9/16"" (54 x 67.5 cm)",John B. Turner Fund,285.1992,Print,Drawings & Prints,1992-05-20,Y,http://www.moma.org/collection/works/66033,,,,34.2,,,50.8,,
153278,"Untitled, no. 24 of 36, from the series, The Fragile",[710],2007,"Digital print, with hand additions","sheet: 11 1/2 x 9 1/2"" (29.2 x 24.1 cm)",Gift of the artist,1353.2009.24,Print,Drawings & Prints,,Y,http://www.moma.org/collection/works/153278,,,,29.2,,,24.1,,
